observation_id,merchant_id,timestamp,hour,zomato_orders_count,other_platform_orders_count,dine_in_orders_count,total_kitchen_load,kitchen_capacity,utilization_rate,observable_load_ratio
OBS00010745,M000637,2026-02-10 00:12:00,0,1,2,0,3,21,0.143,0.333
OBS00010746,M000787,2026-02-04 22:21:00,22,2,0,0,2,49,0.041,1.0
OBS00010747,M000895,2026-02-19 09:51:00,9,1,1,0,2,22,0.091,0.5
OBS00010748,M000731,2026-02-22 18:34:00,18,4,10,0,14,15,0.933,0.286
OBS00010749,M000316,2026-02-07 16:02:00,16,7,5,0,12,42,0.286,0.583
OBS00010750,M000444,2026-01-21 09:33:00,9,8,3,0,11,43,0.256,0.727
OBS00010751,M000505,2026-02-20 08:26:00,8,0,0,0,0,39,0.0,0.0
OBS00010752,M000516,2026-03-01 06:30:00,6,1,1,0,2,24,0.083,0.5
OBS00010753,M000654,2026-01-15 01:12:00,1,2,0,0,2,42,0.048,1.0
OBS00010754,M000439,2026-01-20 19:56:00,19,8,0,0,8,21,0.381,1.0
OBS00010755,M000289,2026-01-05 03:08:00,3,0,0,0,0,27,0.0,0.0
OBS00010756,M000011,2026-01-18 09:38:00,9,0,0,0,0,38,0.0,0.0
OBS00010757,M000218,2026-03-01 22:36:00,22,0,0,0,0,31,0.0,0.0
OBS00010758,M000661,2026-01-26 02:14:00,2,5,3,0,8,28,0.286,0.625
OBS00010759,M000920,2026-01-14 21:19:00,21,95,82,0,177,26,1.0,0.537
OBS00010760,M000832,2026-02-09 06:56:00,6,1,0,0,1,21,0.048,1.0
OBS00010761,M000572,2026-01-31 14:52:00,14,2,0,0,2,13,0.154,1.0
OBS00010762,M000328,2026-02-20 08:59:00,8,0,0,0,0,30,0.0,0.0
OBS00010763,M000772,2026-01-16 18:09:00,18,14,4,0,18,21,0.857,0.778
OBS00010764,M000546,2026-02-14 22:39:00,22,0,0,0,0,6,0.0,0.0
OBS00010765,M000436,2026-01-20 17:59:00,17,3,4,0,7,22,0.318,0.429
OBS00010766,M000221,2026-02-19 16:25:00,16,1,0,0,1,7,0.143,1.0
OBS00010767,M000401,2026-02-21 11:57:00,11,0,0,0,0,40,0.0,0.0
OBS00010768,M000177,2026-01-30 13:49:00,13,9,0,0,9,19,0.474,1.0
OBS00010769,M000549,2026-02-10 16:01:00,16,2,3,0,5,34,0.147,0.4
OBS00010770,M000336,2026-01-22 05:43:00,5,1,0,0,1,12,0.083,1.0
OBS00010771,M000438,2026-01-15 15:14:00,15,2,1,0,3,44,0.068,0.667
OBS00010772,M000296,2026-02-27 17:16:00,17,0,0,0,0,5,0.0,0.0
OBS00010773,M000446,2026-02-22 14:09:00,14,0,0,0,0,21,0.0,0.0
OBS00010774,M000084,2026-01-09 05:26:00,5,0,0,0,0,18,0.0,0.0
OBS00010775,M000520,2026-01-11 15:17:00,15,13,0,0,13,17,0.765,1.0
OBS00010776,M000154,2026-01-21 02:18:00,2,0,0,0,0,30,0.0,0.0
OBS00010777,M000187,2026-02-28 10:58:00,10,6,0,0,6,37,0.162,1.0
OBS00010778,M000392,2026-02-17 04:42:00,4,3,1,0,4,12,0.333,0.75
OBS00010779,M000296,2026-01-21 11:22:00,11,0,0,0,0,5,0.0,0.0
OBS00010780,M000178,2026-02-11 17:17:00,17,19,16,0,35,8,1.0,0.543
OBS00010781,M000697,2026-02-13 15:40:00,15,0,0,0,0,6,0.0,0.0
OBS00010782,M000882,2026-02-08 05:17:00,5,1,2,0,3,47,0.064,0.333
OBS00010783,M000382,2026-02-07 04:11:00,4,1,0,0,1,24,0.042,1.0
OBS00010784,M000141,2026-02-04 17:55:00,17,6,0,0,6,6,1.0,1.0
OBS00010785,M000512,2026-02-23 14:35:00,14,0,0,0,0,29,0.0,0.0
OBS00010786,M000945,2026-02-14 11:35:00,11,0,0,0,0,49,0.0,0.0
OBS00010787,M000258,2026-01-02 22:08:00,22,3,1,0,4,14,0.286,0.75
OBS00010788,M000124,2026-01-14 04:45:00,4,2,1,0,3,7,0.429,0.667
OBS00010789,M000317,2026-02-07 00:01:00,0,0,0,0,0,7,0.0,0.0
OBS00010790,M000593,2026-02-12 20:28:00,20,0,0,0,0,46,0.0,0.0
OBS00010791,M000274,2026-01-04 11:47:00,11,4,0,0,4,24,0.167,1.0
OBS00010792,M000094,2026-01-06 21:35:00,21,7,10,0,17,6,1.0,0.412
OBS00010793,M000462,2026-01-22 21:29:00,21,0,0,0,0,11,0.0,0.0
OBS00010794,M000701,2026-02-24 01:42:00,1,0,0,0,0,29,0.0,0.0
OBS00010795,M000268,2026-01-24 11:37:00,11,0,0,0,0,9,0.0,0.0
OBS00010796,M000763,2026-02-25 07:22:00,7,4,3,0,7,26,0.269,0.571
OBS00010797,M000711,2026-01-20 21:16:00,21,17,11,0,28,28,1.0,0.607
OBS00010798,M000012,2026-02-06 06:05:00,6,0,0,0,0,33,0.0,0.0
OBS00010799,M000856,2026-01-29 03:42:00,3,3,3,0,6,35,0.171,0.5
OBS00010800,M000409,2026-02-12 07:58:00,7,0,0,0,0,28,0.0,0.0
OBS00010801,M000611,2026-02-27 12:26:00,12,4,3,0,7,12,0.583,0.571
OBS00010802,M000659,2026-02-25 07:14:00,7,0,0,0,0,16,0.0,0.0
OBS00010803,M000736,2026-02-17 06:00:00,6,2,0,0,2,42,0.048,1.0
OBS00010804,M000778,2026-02-16 01:57:00,1,3,1,0,4,12,0.333,0.75
OBS00010805,M000144,2026-02-16 08:01:00,8,19,15,0,34,16,1.0,0.559
OBS00010806,M000888,2026-01-11 16:41:00,16,1,0,0,1,48,0.021,1.0
OBS00010807,M000854,2026-01-22 02:59:00,2,12,0,0,12,49,0.245,1.0
OBS00010808,M000111,2026-01-20 20:41:00,20,0,0,0,0,23,0.0,0.0
OBS00010809,M000943,2026-01-23 04:35:00,4,0,0,0,0,32,0.0,0.0
OBS00010810,M000044,2026-01-29 04:50:00,4,0,0,0,0,45,0.0,0.0
OBS00010811,M000276,2026-02-04 06:33:00,6,6,2,0,8,29,0.276,0.75
OBS00010812,M000758,2026-02-24 07:07:00,7,2,0,0,2,38,0.053,1.0
OBS00010813,M000949,2026-01-22 17:58:00,17,3,0,0,3,46,0.065,1.0
OBS00010814,M000743,2026-01-01 17:55:00,17,0,0,0,0,34,0.0,0.0
OBS00010815,M000170,2026-02-26 19:27:00,19,0,0,0,0,31,0.0,0.0
OBS00010816,M000538,2026-01-14 21:02:00,21,26,19,0,45,12,1.0,0.578
OBS00010817,M000883,2026-02-04 06:01:00,6,1,0,0,1,49,0.02,1.0
OBS00010818,M000807,2026-01-19 06:43:00,6,0,0,0,0,10,0.0,0.0
OBS00010819,M000685,2026-01-22 10:40:00,10,1,0,0,1,48,0.021,1.0
OBS00010820,M000363,2026-02-08 15:58:00,15,0,0,0,0,43,0.0,0.0
OBS00010821,M000373,2026-01-24 00:39:00,0,20,11,0,31,48,0.646,0.645
OBS00010822,M000980,2026-01-01 04:34:00,4,1,0,0,1,16,0.062,1.0
OBS00010823,M000922,2026-02-13 20:43:00,20,0,0,0,0,24,0.0,0.0
OBS00010824,M000153,2026-02-11 19:35:00,19,6,0,5,11,16,0.688,0.545
OBS00010825,M000351,2026-02-16 00:35:00,0,8,6,0,14,13,1.0,0.571
OBS00010826,M000445,2026-02-01 12:33:00,12,5,4,0,9,17,0.529,0.556
OBS00010827,M000146,2026-01-03 20:25:00,20,4,2,4,10,48,0.208,0.4
OBS00010828,M000432,2026-02-20 15:40:00,15,5,4,0,9,13,0.692,0.556
OBS00010829,M000522,2026-01-24 17:10:00,17,3,1,0,4,46,0.087,0.75
OBS00010830,M000409,2026-01-05 05:45:00,5,1,0,0,1,28,0.036,1.0
OBS00010831,M000060,2026-01-12 03:52:00,3,0,0,0,0,22,0.0,0.0
OBS00010832,M000177,2026-02-27 06:49:00,6,3,0,0,3,19,0.158,1.0
OBS00010833,M000311,2026-01-06 16:45:00,16,3,0,0,3,19,0.158,1.0
OBS00010834,M000916,2026-02-14 17:23:00,17,0,0,0,0,36,0.0,0.0
OBS00010835,M000512,2026-02-05 18:03:00,18,0,0,0,0,29,0.0,0.0
OBS00010836,M000683,2026-01-19 17:27:00,17,0,0,0,0,16,0.0,0.0
OBS00010837,M000278,2026-01-02 02:21:00,2,1,0,0,1,15,0.067,1.0
OBS00010838,M000964,2026-02-25 06:06:00,6,4,4,0,8,11,0.727,0.5
OBS00010839,M000789,2026-02-02 08:34:00,8,2,1,0,3,39,0.077,0.667
OBS00010840,M000341,2026-01-03 23:59:00,23,0,0,0,0,21,0.0,0.0
OBS00010841,M000345,2026-01-05 08:55:00,8,0,0,0,0,11,0.0,0.0
OBS00010842,M000005,2026-02-03 21:42:00,21,12,9,0,21,46,0.457,0.571
OBS00010843,M000023,2026-01-14 16:34:00,16,2,2,0,4,7,0.571,0.5
OBS00010844,M000874,2026-02-13 01:43:00,1,1,0,0,1,34,0.029,1.0
OBS00010845,M000175,2026-02-09 02:01:00,2,1,0,0,1,43,0.023,1.0
OBS00010846,M000009,2026-02-25 23:22:00,23,2,0,0,2,17,0.118,1.0
OBS00010847,M000473,2026-01-07 15:52:00,15,0,0,0,0,21,0.0,0.0
OBS00010848,M000250,2026-01-28 02:17:00,2,1,0,0,1,14,0.071,1.0
OBS00010849,M000982,2026-01-29 00:18:00,0,0,0,0,0,8,0.0,0.0
OBS00010850,M000071,2026-01-01 13:44:00,13,16,15,0,31,49,0.633,0.516
OBS00010851,M000102,2026-01-03 15:49:00,15,0,0,0,0,12,0.0,0.0
OBS00010852,M000777,2026-02-21 02:47:00,2,3,2,0,5,20,0.25,0.6
OBS00010853,M000213,2026-02-21 09:00:00,9,1,2,0,3,31,0.097,0.333
OBS00010854,M000572,2026-01-13 22:40:00,22,1,0,0,1,13,0.077,1.0
OBS00010855,M000957,2026-02-27 11:11:00,11,0,0,0,0,39,0.0,0.0
OBS00010856,M000800,2026-01-06 14:46:00,14,3,2,0,5,27,0.185,0.6
OBS00010857,M000581,2026-01-22 18:55:00,18,4,3,0,7,19,0.368,0.571
OBS00010858,M000300,2026-01-11 03:26:00,3,16,12,0,28,19,1.0,0.571
OBS00010859,M000676,2026-01-13 09:57:00,9,0,0,0,0,28,0.0,0.0
OBS00010860,M000549,2026-02-27 23:28:00,23,2,0,0,2,34,0.059,1.0
OBS00010861,M000334,2026-02-07 02:53:00,2,2,7,0,9,26,0.346,0.222
OBS00010862,M000023,2026-02-13 08:48:00,8,1,0,0,1,7,0.143,1.0
OBS00010863,M000972,2026-01-09 18:56:00,18,1,1,0,2,22,0.091,0.5
OBS00010864,M000900,2026-01-01 10:42:00,10,0,0,0,0,41,0.0,0.0
OBS00010865,M000052,2026-01-07 13:32:00,13,0,0,0,0,6,0.0,0.0
OBS00010866,M000510,2026-02-01 21:44:00,21,0,0,0,0,33,0.0,0.0
OBS00010867,M000917,2026-01-11 05:55:00,5,5,0,0,5,26,0.192,1.0
OBS00010868,M000689,2026-02-03 01:01:00,1,1,0,0,1,35,0.029,1.0
OBS00010869,M000364,2026-01-04 11:45:00,11,3,0,0,3,16,0.188,1.0
OBS00010870,M000491,2026-01-25 10:59:00,10,0,0,0,0,7,0.0,0.0
OBS00010871,M000725,2026-01-09 17:54:00,17,2,2,0,4,27,0.148,0.5
OBS00010872,M000819,2026-01-08 15:57:00,15,0,0,0,0,47,0.0,0.0
OBS00010873,M000948,2026-02-21 07:50:00,7,2,1,0,3,18,0.167,0.667
OBS00010874,M000464,2026-01-18 08:33:00,8,1,0,0,1,22,0.045,1.0
OBS00010875,M000925,2026-02-28 23:50:00,23,1,0,0,1,17,0.059,1.0
OBS00010876,M000459,2026-02-24 20:02:00,20,0,0,0,0,48,0.0,0.0
OBS00010877,M000745,2026-02-21 05:17:00,5,1,0,0,1,32,0.031,1.0
OBS00010878,M000031,2026-02-11 03:25:00,3,1,2,0,3,19,0.158,0.333
OBS00010879,M000220,2026-02-10 14:19:00,14,33,29,0,62,14,1.0,0.532
OBS00010880,M000413,2026-01-02 11:34:00,11,3,0,0,3,35,0.086,1.0
OBS00010881,M000041,2026-01-25 01:23:00,1,3,3,0,6,33,0.182,0.5
OBS00010882,M000818,2026-02-06 23:10:00,23,6,0,0,6,23,0.261,1.0
OBS00010883,M000388,2026-02-16 04:18:00,4,0,0,0,0,48,0.0,0.0
OBS00010884,M000608,2026-01-30 22:26:00,22,1,1,0,2,42,0.048,0.5
OBS00010885,M000842,2026-02-13 07:44:00,7,2,2,0,4,41,0.098,0.5
OBS00010886,M000005,2026-01-16 02:33:00,2,3,4,0,7,46,0.152,0.429
OBS00010887,M000050,2026-01-01 10:30:00,10,6,4,0,10,23,0.435,0.6
OBS00010888,M000158,2026-01-17 17:05:00,17,1,0,0,1,42,0.024,1.0
OBS00010889,M000742,2026-02-10 05:56:00,5,0,0,0,0,44,0.0,0.0
OBS00010890,M000669,2026-02-02 06:49:00,6,1,0,0,1,13,0.077,1.0
OBS00010891,M000574,2026-02-22 22:18:00,22,5,7,0,12,48,0.25,0.417
OBS00010892,M000483,2026-02-28 00:45:00,0,5,6,0,11,12,0.917,0.455
OBS00010893,M000651,2026-01-16 10:09:00,10,4,5,0,9,28,0.321,0.444
OBS00010894,M000610,2026-02-04 07:51:00,7,3,2,0,5,49,0.102,0.6
OBS00010895,M000956,2026-01-23 00:35:00,0,11,6,0,17,14,1.0,0.647
OBS00010896,M000472,2026-01-14 03:12:00,3,0,0,0,0,49,0.0,0.0
OBS00010897,M000604,2026-02-04 21:06:00,21,0,0,0,0,44,0.0,0.0
OBS00010898,M000949,2026-02-12 04:26:00,4,2,0,0,2,46,0.043,1.0
OBS00010899,M000662,2026-01-04 09:07:00,9,0,0,0,0,18,0.0,0.0
OBS00010900,M000074,2026-01-19 13:02:00,13,14,13,18,45,17,1.0,0.311
OBS00010901,M000049,2026-02-02 16:28:00,16,0,0,0,0,33,0.0,0.0
OBS00010902,M000269,2026-01-19 12:58:00,12,1,0,0,1,9,0.111,1.0
OBS00010903,M000551,2026-02-12 03:58:00,3,0,0,0,0,17,0.0,0.0
OBS00010904,M000787,2026-01-26 16:49:00,16,1,0,0,1,49,0.02,1.0
OBS00010905,M000503,2026-01-28 23:24:00,23,0,0,0,0,18,0.0,0.0
OBS00010906,M000456,2026-02-25 07:10:00,7,0,0,0,0,20,0.0,0.0
OBS00010907,M000912,2026-02-28 03:17:00,3,0,0,0,0,21,0.0,0.0
OBS00010908,M000328,2026-02-25 04:04:00,4,0,0,0,0,30,0.0,0.0
OBS00010909,M000606,2026-01-13 18:05:00,18,1,1,0,2,10,0.2,0.5
OBS00010910,M000546,2026-01-30 19:53:00,19,1,2,2,5,6,0.833,0.2
OBS00010911,M000833,2026-02-06 12:54:00,12,1,0,0,1,11,0.091,1.0
OBS00010912,M000143,2026-01-19 07:23:00,7,1,1,0,2,34,0.059,0.5
OBS00010913,M000426,2026-02-12 01:43:00,1,3,1,0,4,5,0.8,0.75
OBS00010914,M000400,2026-01-22 22:09:00,22,5,1,0,6,36,0.167,0.833
OBS00010915,M000753,2026-01-30 18:14:00,18,24,19,0,43,34,1.0,0.558
OBS00010916,M000331,2026-02-16 07:41:00,7,0,0,0,0,48,0.0,0.0
OBS00010917,M000121,2026-01-19 17:19:00,17,2,0,0,2,20,0.1,1.0
OBS00010918,M000902,2026-02-21 10:29:00,10,0,0,0,0,24,0.0,0.0
OBS00010919,M000949,2026-01-10 15:33:00,15,3,0,0,3,46,0.065,1.0
OBS00010920,M000372,2026-02-12 22:38:00,22,1,1,0,2,11,0.182,0.5
OBS00010921,M000699,2026-01-15 01:27:00,1,1,0,0,1,7,0.143,1.0
OBS00010922,M000761,2026-01-12 01:20:00,1,0,0,0,0,16,0.0,0.0
OBS00010923,M000841,2026-01-16 07:09:00,7,1,0,0,1,18,0.056,1.0
OBS00010924,M000484,2026-01-24 02:53:00,2,69,51,0,120,29,1.0,0.575
OBS00010925,M000934,2026-01-12 04:45:00,4,3,0,0,3,45,0.067,1.0
OBS00010926,M000389,2026-01-30 13:50:00,13,4,0,5,9,27,0.333,0.444
OBS00010927,M000608,2026-01-30 11:03:00,11,1,1,0,2,42,0.048,0.5
OBS00010928,M000207,2026-02-14 16:52:00,16,13,9,0,22,22,1.0,0.591
OBS00010929,M000215,2026-02-15 22:02:00,22,22,0,0,22,16,1.0,1.0
OBS00010930,M000990,2026-01-22 21:43:00,21,0,0,0,0,11,0.0,0.0
OBS00010931,M000673,2026-02-03 16:28:00,16,0,0,0,0,14,0.0,0.0
OBS00010932,M000227,2026-02-04 23:52:00,23,0,0,0,0,20,0.0,0.0
OBS00010933,M000297,2026-01-14 06:06:00,6,4,5,0,9,11,0.818,0.444
OBS00010934,M000818,2026-02-06 19:44:00,19,15,0,0,15,23,0.652,1.0
OBS00010935,M000209,2026-02-21 08:13:00,8,16,18,0,34,12,1.0,0.471
OBS00010936,M000632,2026-01-14 17:29:00,17,9,6,0,15,30,0.5,0.6
OBS00010937,M000948,2026-02-09 00:48:00,0,2,2,0,4,18,0.222,0.5
OBS00010938,M000337,2026-01-05 13:06:00,13,2,3,0,5,33,0.152,0.4
OBS00010939,M000059,2026-01-13 13:54:00,13,3,3,3,9,44,0.205,0.333
OBS00010940,M000549,2026-02-13 20:35:00,20,4,5,3,12,34,0.353,0.333
OBS00010941,M000555,2026-01-19 10:10:00,10,0,0,0,0,22,0.0,0.0
OBS00010942,M000324,2026-01-14 07:18:00,7,12,9,0,21,41,0.512,0.571
OBS00010943,M000203,2026-02-12 05:38:00,5,2,1,0,3,11,0.273,0.667
OBS00010944,M000142,2026-02-04 14:09:00,14,0,0,0,0,34,0.0,0.0
OBS00010945,M000690,2026-01-29 16:40:00,16,2,2,0,4,24,0.167,0.5
OBS00010946,M000931,2026-02-03 05:04:00,5,16,9,0,25,18,1.0,0.64
OBS00010947,M000588,2026-01-30 06:26:00,6,0,0,0,0,31,0.0,0.0
OBS00010948,M000016,2026-01-06 07:57:00,7,2,1,0,3,28,0.107,0.667
OBS00010949,M000999,2026-02-04 17:02:00,17,0,0,0,0,12,0.0,0.0
OBS00010950,M000208,2026-02-10 13:40:00,13,14,0,0,14,6,1.0,1.0
OBS00010951,M000555,2026-02-13 21:12:00,21,1,1,0,2,22,0.091,0.5
OBS00010952,M000604,2026-01-14 00:40:00,0,1,0,0,1,44,0.023,1.0
OBS00010953,M000546,2026-01-12 11:05:00,11,0,0,0,0,6,0.0,0.0
OBS00010954,M000731,2026-01-06 09:35:00,9,5,4,0,9,15,0.6,0.556
OBS00010955,M000965,2026-02-16 14:23:00,14,4,1,0,5,21,0.238,0.8
OBS00010956,M000396,2026-03-01 20:44:00,20,3,3,0,6,43,0.14,0.5
OBS00010957,M000856,2026-01-23 14:32:00,14,12,6,0,18,35,0.514,0.667
OBS00010958,M000918,2026-02-14 10:34:00,10,1,0,0,1,10,0.1,1.0
OBS00010959,M000059,2026-01-30 21:46:00,21,5,4,0,9,44,0.205,0.556
OBS00010960,M000762,2026-01-01 15:00:00,15,1,1,0,2,5,0.4,0.5
OBS00010961,M000873,2026-01-25 18:16:00,18,0,0,0,0,39,0.0,0.0
OBS00010962,M000235,2026-01-27 05:48:00,5,0,0,0,0,26,0.0,0.0
OBS00010963,M000597,2026-01-07 13:33:00,13,1,2,1,4,35,0.114,0.25
OBS00010964,M000950,2026-02-20 04:19:00,4,3,3,0,6,34,0.176,0.5
OBS00010965,M000527,2026-02-03 22:31:00,22,1,0,0,1,37,0.027,1.0
OBS00010966,M000815,2026-02-01 13:27:00,13,1,1,0,2,11,0.182,0.5
OBS00010967,M000729,2026-01-11 17:24:00,17,0,0,0,0,29,0.0,0.0
OBS00010968,M000229,2026-02-11 07:08:00,7,0,0,0,0,39,0.0,0.0
OBS00010969,M000807,2026-02-20 15:24:00,15,0,0,0,0,10,0.0,0.0
OBS00010970,M000278,2026-01-21 21:18:00,21,1,0,0,1,15,0.067,1.0
OBS00010971,M000584,2026-02-12 14:15:00,14,2,2,0,4,49,0.082,0.5
OBS00010972,M000008,2026-01-27 06:24:00,6,0,0,0,0,38,0.0,0.0
OBS00010973,M000052,2026-02-10 01:13:00,1,0,0,0,0,6,0.0,0.0
OBS00010974,M000655,2026-01-19 03:17:00,3,9,0,0,9,48,0.188,1.0
OBS00010975,M000577,2026-01-21 01:38:00,1,4,8,0,12,38,0.316,0.333
OBS00010976,M000137,2026-01-16 10:18:00,10,3,0,0,3,12,0.25,1.0
OBS00010977,M000305,2026-02-27 22:49:00,22,8,10,0,18,21,0.857,0.444
OBS00010978,M000901,2026-03-01 03:11:00,3,1,0,0,1,14,0.071,1.0
OBS00010979,M000633,2026-01-09 07:52:00,7,0,0,0,0,47,0.0,0.0
OBS00010980,M000432,2026-01-29 23:16:00,23,5,1,0,6,13,0.462,0.833
OBS00010981,M000700,2026-02-14 14:22:00,14,27,0,0,27,25,1.0,1.0
OBS00010982,M000999,2026-02-07 00:13:00,0,0,0,0,0,12,0.0,0.0
OBS00010983,M000017,2026-01-04 06:06:00,6,0,0,0,0,30,0.0,0.0
OBS00010984,M000907,2026-01-23 09:58:00,9,1,0,0,1,47,0.021,1.0
OBS00010985,M000127,2026-01-17 13:09:00,13,15,11,19,45,40,1.0,0.333
OBS00010986,M000819,2026-02-04 23:59:00,23,0,0,0,0,47,0.0,0.0
OBS00010987,M000858,2026-02-27 17:01:00,17,2,2,0,4,12,0.333,0.5
OBS00010988,M000139,2026-01-17 21:43:00,21,7,1,0,8,44,0.182,0.875
OBS00010989,M000901,2026-02-14 14:32:00,14,1,0,0,1,14,0.071,1.0
OBS00010990,M000226,2026-02-09 19:14:00,19,3,0,4,7,19,0.368,0.429
OBS00010991,M000639,2026-01-26 12:44:00,12,1,1,0,2,40,0.05,0.5
OBS00010992,M000953,2026-01-02 22:47:00,22,1,1,0,2,18,0.111,0.5
OBS00010993,M000975,2026-02-17 19:46:00,19,4,5,3,12,20,0.6,0.333
OBS00010994,M000660,2026-02-01 04:21:00,4,1,1,0,2,35,0.057,0.5
OBS00010995,M000794,2026-01-10 18:02:00,18,5,2,0,7,17,0.412,0.714
OBS00010996,M000291,2026-01-31 07:34:00,7,1,3,0,4,29,0.138,0.25
OBS00010997,M000741,2026-03-01 06:07:00,6,1,1,0,2,5,0.4,0.5
OBS00010998,M000975,2026-02-22 08:29:00,8,3,0,0,3,20,0.15,1.0
OBS00010999,M000851,2026-02-18 18:50:00,18,0,0,0,0,30,0.0,0.0
OBS00011000,M000454,2026-02-16 16:31:00,16,2,4,0,6,22,0.273,0.333
OBS00011001,M000259,2026-01-30 15:40:00,15,2,1,0,3,47,0.064,0.667
OBS00011002,M000312,2026-01-17 17:49:00,17,0,0,0,0,16,0.0,0.0
OBS00011003,M000709,2026-01-21 23:16:00,23,1,0,0,1,29,0.034,1.0
OBS00011004,M000803,2026-01-02 22:59:00,22,6,0,0,6,30,0.2,1.0
OBS00011005,M000116,2026-02-28 11:50:00,11,2,0,0,2,13,0.154,1.0
OBS00011006,M000917,2026-02-18 13:09:00,13,7,7,0,14,26,0.538,0.5
OBS00011007,M000872,2026-01-31 10:16:00,10,1,2,0,3,20,0.15,0.333
OBS00011008,M000912,2026-02-19 00:39:00,0,0,0,0,0,21,0.0,0.0
OBS00011009,M000621,2026-01-15 16:34:00,16,0,0,0,0,32,0.0,0.0
OBS00011010,M000764,2026-01-28 18:15:00,18,0,0,0,0,44,0.0,0.0
OBS00011011,M000004,2026-01-18 02:30:00,2,2,3,0,5,44,0.114,0.4
OBS00011012,M000353,2026-02-27 15:08:00,15,0,0,0,0,24,0.0,0.0
OBS00011013,M000486,2026-01-19 20:45:00,20,1,0,1,2,36,0.056,0.5
OBS00011014,M000173,2026-02-28 03:42:00,3,0,0,0,0,26,0.0,0.0
OBS00011015,M000428,2026-02-05 23:12:00,23,2,2,0,4,35,0.114,0.5
OBS00011016,M000602,2026-02-21 14:41:00,14,5,5,0,10,25,0.4,0.5
OBS00011017,M000287,2026-01-02 04:10:00,4,0,0,0,0,48,0.0,0.0
OBS00011018,M000961,2026-03-01 13:59:00,13,5,5,5,15,25,0.6,0.333
OBS00011019,M000391,2026-02-28 01:05:00,1,1,0,0,1,15,0.067,1.0
OBS00011020,M000277,2026-02-19 05:21:00,5,0,0,0,0,18,0.0,0.0
OBS00011021,M000632,2026-02-23 08:38:00,8,12,8,0,20,30,0.667,0.6
OBS00011022,M000717,2026-01-04 00:50:00,0,0,0,0,0,8,0.0,0.0
OBS00011023,M000052,2026-02-10 02:34:00,2,1,1,0,2,6,0.333,0.5
OBS00011024,M000086,2026-01-02 21:02:00,21,7,6,0,13,8,1.0,0.538
OBS00011025,M000588,2026-02-05 14:43:00,14,1,0,0,1,31,0.032,1.0
OBS00011026,M000580,2026-02-28 17:51:00,17,1,0,0,1,36,0.028,1.0
OBS00011027,M000030,2026-02-19 11:03:00,11,5,0,0,5,7,0.714,1.0
OBS00011028,M000168,2026-02-01 00:37:00,0,1,0,0,1,25,0.04,1.0
OBS00011029,M000002,2026-02-07 11:45:00,11,0,0,0,0,7,0.0,0.0
OBS00011030,M000516,2026-01-10 21:16:00,21,6,1,0,7,24,0.292,0.857
OBS00011031,M000342,2026-01-03 12:06:00,12,2,0,3,5,24,0.208,0.4
OBS00011032,M000455,2026-01-22 16:09:00,16,1,0,0,1,17,0.059,1.0
OBS00011033,M000117,2026-02-18 01:25:00,1,2,3,0,5,32,0.156,0.4
OBS00011034,M000868,2026-01-16 04:04:00,4,0,0,0,0,11,0.0,0.0
OBS00011035,M000499,2026-01-03 10:23:00,10,5,5,0,10,42,0.238,0.5
OBS00011036,M000332,2026-01-08 20:29:00,20,2,1,0,3,44,0.068,0.667
OBS00011037,M000436,2026-02-13 23:12:00,23,6,7,0,13,22,0.591,0.462
OBS00011038,M000245,2026-01-06 15:32:00,15,0,0,0,0,39,0.0,0.0
OBS00011039,M000008,2026-01-02 09:18:00,9,0,0,0,0,38,0.0,0.0
OBS00011040,M000792,2026-02-27 16:54:00,16,1,0,0,1,19,0.053,1.0
OBS00011041,M000718,2026-02-20 16:17:00,16,1,0,0,1,31,0.032,1.0
OBS00011042,M000694,2026-02-09 02:41:00,2,1,0,0,1,27,0.037,1.0
OBS00011043,M000898,2026-01-24 10:18:00,10,1,0,0,1,36,0.028,1.0
OBS00011044,M000078,2026-01-31 04:24:00,4,6,0,0,6,33,0.182,1.0
OBS00011045,M000456,2026-02-01 10:28:00,10,1,0,0,1,20,0.05,1.0
OBS00011046,M000206,2026-02-24 09:25:00,9,4,0,0,4,42,0.095,1.0
OBS00011047,M000102,2026-01-29 07:52:00,7,1,0,0,1,12,0.083,1.0
OBS00011048,M000650,2026-01-21 20:02:00,20,2,3,3,8,12,0.667,0.25
OBS00011049,M000837,2026-01-01 00:36:00,0,3,0,0,3,36,0.083,1.0
OBS00011050,M000440,2026-02-02 05:25:00,5,5,4,0,9,19,0.474,0.556
OBS00011051,M000244,2026-01-05 22:19:00,22,1,0,0,1,47,0.021,1.0
OBS00011052,M000804,2026-02-02 01:06:00,1,1,0,0,1,9,0.111,1.0
OBS00011053,M000024,2026-02-05 00:07:00,0,1,1,0,2,11,0.182,0.5
OBS00011054,M000512,2026-01-11 09:20:00,9,0,0,0,0,29,0.0,0.0
OBS00011055,M000485,2026-01-21 05:31:00,5,2,1,0,3,17,0.176,0.667
OBS00011056,M000153,2026-01-17 20:38:00,20,4,0,8,12,16,0.75,0.333
OBS00011057,M000717,2026-02-14 00:40:00,0,1,1,0,2,8,0.25,0.5
OBS00011058,M000767,2026-01-07 14:00:00,14,0,0,0,0,5,0.0,0.0
OBS00011059,M000245,2026-01-20 17:26:00,17,0,0,0,0,39,0.0,0.0
OBS00011060,M000364,2026-02-23 15:03:00,15,0,0,0,0,16,0.0,0.0
